  0.0000000E+00  4.1005000E+04
  5.0025014E-04  1.0365604E+04
  1.0005003E-03  3.1421960E+02
  1.5007504E-03  1.1804673E+04
  2.0010006E-03  8.6999092E+03
  2.5012507E-03  5.7860928E+03
  3.0015009E-03  2.1271819E+03
  3.5017510E-03  5.5284712E+03
  4.0020011E-03  4.4986021E+03
  4.5022513E-03  4.2050942E+03
  5.0025014E-03  1.5489867E+03
  5.5027516E-03  2.3932727E+03
  6.0030017E-03  1.1218937E+03
  6.5032518E-03  3.8526282E+03
  7.0035020E-03  4.7927686E+03
  7.5037521E-03  3.4619519E+03
  8.0040023E-03  3.7850823E+03
  8.5042529E-03  3.3567129E+03
  9.0045026E-03  2.4651003E+03
  9.5047522E-03  1.5277814E+03
  1.0005003E-02  1.4005261E+03
  1.0505253E-02  2.2509856E+03
  1.1005503E-02  7.7346051E+02
  1.1505753E-02  9.1943182E+02
  1.2006003E-02  2.1815642E+03
  1.2506254E-02  8.6356592E+02
  1.3006504E-02  2.7903828E+03
  1.3506753E-02  4.2070317E+03
  1.4007004E-02  2.8489055E+03
  1.4507255E-02  1.8192247E+03
  1.5007504E-02  2.6220325E+03
  1.5507754E-02  3.1569915E+03
  1.6008005E-02  2.9703591E+03
  1.6508255E-02  2.9334724E+03
  1.7008506E-02  1.7966479E+03
  1.7508755E-02  1.1658428E+03
  1.8009005E-02  5.8601642E+02
  1.8509256E-02  7.3125531E+02
  1.9009504E-02  1.0762897E+03
  1.9509755E-02  1.0609275E+03
  2.0010006E-02  9.3775690E+02
  2.0510256E-02  2.4920488E+03
  2.1010507E-02  1.7987618E+03
  2.1510756E-02  2.9693698E+02
  2.2011006E-02  4.1636783E+02
  2.2511257E-02  3.5515448E+02
  2.3011506E-02  2.7754697E+03
  2.3511756E-02  7.8824133E+02
  2.4012007E-02  1.5077605E+03
  2.4512257E-02  2.2290208E+03
  2.5012508E-02  1.0308467E+03
  2.5512757E-02  3.5134343E+03
  2.6013007E-02  1.3250431E+03
  2.6513258E-02  2.4745833E+03
  2.7013507E-02  1.2769053E+03
  2.7513757E-02  1.0885209E+03
  2.8014008E-02  9.5891455E+02
  2.8514259E-02  1.5180005E+03
  2.9014509E-02  9.2891144E+02
  2.9514758E-02  1.2307599E+03
  3.0015009E-02  1.8497255E+03
  3.0515259E-02  1.8047505E+03
  3.1015508E-02  1.2669733E+03
  3.1515758E-02  1.0526667E+03
  3.2016009E-02  6.2342633E+02
  3.2516260E-02  1.0340712E+03
  3.3016510E-02  9.8494574E+02
  3.3516761E-02  8.2927307E+02
  3.4017012E-02  9.0259662E+02
  3.4517258E-02  4.8239041E+02
  3.5017509E-02  1.6093757E+03
  3.5517760E-02  4.0590344E+02
  3.6018010E-02  8.0473395E+02
  3.6518261E-02  3.3678757E+02
  3.7018511E-02  1.2948250E+02
  3.7518762E-02  9.5317157E+02
  3.8019009E-02  6.4270764E+02
  3.8519260E-02  2.4436348E+02
  3.9019510E-02  3.5772815E+02
  3.9519761E-02  1.0429250E+03
  4.0020011E-02  1.4970265E+03
  4.0520262E-02  6.8348547E+02
  4.1020513E-02  1.1204172E+03
  4.1520763E-02  5.2048383E+02
  4.2021014E-02  7.5531891E+02
  4.2521261E-02  7.0617444E+02
  4.3021511E-02  1.7869663E+03
  4.3521762E-02  1.0999675E+03
  4.4022013E-02  4.1304065E+02
  4.4522263E-02  2.3627765E+02
  4.5022514E-02  9.5852069E+02
  4.5522764E-02  6.2585986E+02
  4.6023011E-02  6.9373761E+02
  4.6523262E-02  9.8925696E+02
  4.7023512E-02  4.5848801E+02
  4.7523763E-02  8.0244458E+02
  4.8024014E-02  1.1521451E+03
  4.8524264E-02  9.0767072E+02
  4.9024515E-02  5.2777161E+02
  4.9524765E-02  7.3556708E+02
  5.0025016E-02  8.0240308E+02
  5.0525263E-02  1.1230919E+03
  5.1025514E-02  4.0447385E+02
  5.1525764E-02  2.6824680E+02
  5.2026015E-02  2.4011011E+02
  5.2526265E-02  2.0286258E+02
  5.3026516E-02  9.7605780E+02
  5.3526767E-02  9.8633453E+02
  5.4027013E-02  4.6823892E+02
  5.4527264E-02  5.5572382E+02
  5.5027515E-02  1.7093956E+02
  5.5527765E-02  8.2781427E+02
  5.6028016E-02  6.7429077E+02
  5.6528267E-02  1.5696549E+03
  5.7028517E-02  8.1935028E+02
  5.7528768E-02  2.8840115E+02
  5.8029018E-02  5.7811871E+02
  5.8529265E-02  1.2735668E+03
  5.9029516E-02  7.4061731E+02
  5.9529766E-02  7.8954333E+02
  6.0030017E-02  1.0228739E+03
  6.0530268E-02  4.2091495E+02
  6.1030518E-02  9.1804034E+02
  6.1530769E-02  9.9813037E+02
  6.2031016E-02  1.9554068E+02
  6.2531270E-02  4.7850473E+02
  6.3031517E-02  4.4109579E+02
  6.3531771E-02  8.6239227E+02
  6.4032018E-02  1.2540701E+03
  6.4532265E-02  8.6294324E+02
  6.5032519E-02  1.3547659E+03
  6.5532766E-02  6.5895074E+02
  6.6033021E-02  5.1596063E+02
  6.6533267E-02  8.7313568E+02
  6.7033522E-02  7.0542773E+02
  6.7533769E-02  1.2392993E+03
  6.8034023E-02  4.5473138E+02
  6.8534270E-02  8.4173981E+02
  6.9034517E-02  6.2624915E+02
  6.9534771E-02  4.1277603E+02
  7.0035018E-02  4.4961111E+02
  7.0535272E-02  6.9595453E+02
  7.1035519E-02  6.2856262E+02
  7.1535774E-02  6.9948700E+02
  7.2036020E-02  7.3692444E+02
  7.2536267E-02  4.7995510E+01
  7.3036522E-02  4.0366904E+02
  7.3536769E-02  9.0358301E+02
  7.4037023E-02  6.1657495E+02
  7.4537270E-02  9.5051770E+02
  7.5037524E-02  5.5844373E+02
  7.5537771E-02  2.1310793E+02
  7.6038018E-02  2.0064201E+02
  7.6538272E-02  4.3002133E+02
  7.7038519E-02  5.0021683E+02
  7.7538773E-02  5.2721759E+02
  7.8039020E-02  2.8449365E+02
  7.8539275E-02  5.6436810E+02
  7.9039522E-02  4.2629599E+02
  7.9539776E-02  4.4409784E+02
  8.0040023E-02  1.7257077E+02
  8.0540270E-02  1.0296494E+03
  8.1040524E-02  1.6570540E+02
  8.1540771E-02  7.4492969E+02
  8.2041025E-02  2.6186826E+02
  8.2541272E-02  7.2908942E+02
  8.3041526E-02  3.4987177E+02
  8.3541773E-02  6.4544910E+02
  8.4042028E-02  9.2218640E+02
  8.4542274E-02  2.9035144E+02
  8.5042521E-02  6.7050464E+02
  8.5542776E-02  6.3656952E+02
  8.6043023E-02  9.3739099E+02
  8.6543277E-02  4.1118695E+02
  8.7043524E-02  2.5869437E+02
  8.7543778E-02  4.8173538E+02
  8.8044025E-02  3.3353580E+02
  8.8544272E-02  2.1635709E+02
  8.9044526E-02  8.0606909E+02
  8.9544773E-02  7.2610010E+02
  9.0045027E-02  4.1647446E+02
  9.0545274E-02  3.9976474E+02
  9.1045529E-02  6.8676559E+01
  9.1545776E-02  4.1054922E+02
  9.2046022E-02  6.9814709E+02
  9.2546277E-02  7.6944653E+02
  9.3046524E-02  7.1171454E+02
  9.3546778E-02  7.7744940E+02
  9.4047025E-02  3.3927103E+02
  9.4547279E-02  4.4319312E+02
  9.5047526E-02  2.0559312E+02
  9.5547780E-02  4.0429037E+02
  9.6048027E-02  6.7638116E+02
  9.6548274E-02  2.7915756E+02
  9.7048528E-02  7.9190436E+02
  9.7548775E-02  2.8700214E+02
  9.8049030E-02  3.0986533E+02
  9.8549277E-02  7.9138580E+01
  9.9049531E-02  8.8867047E+02
  9.9549778E-02  9.4362274E+02
  1.0005003E-01  6.2792151E+02
  1.0055028E-01  3.6319839E+02
  1.0105053E-01  2.2721754E+02
  1.0155078E-01  4.0894934E+02
  1.0205103E-01  5.9583795E+02
  1.0255128E-01  7.0905127E+02
  1.0305153E-01  7.9673096E+02
  1.0355178E-01  6.2357770E+02
  1.0405203E-01  2.8137241E+02
  1.0455228E-01  3.5182843E+02
  1.0505253E-01  2.2995224E+02
  1.0555278E-01  3.2423422E+02
  1.0605303E-01  3.2498257E+02
  1.0655328E-01  1.2405816E+02
  1.0705353E-01  5.3328571E+02
  1.0755378E-01  8.6891718E+02
  1.0805403E-01  6.0162701E+02
  1.0855428E-01  4.9841513E+02
  1.0905453E-01  3.6802969E+02
  1.0955478E-01  2.5016093E+02
  1.1005503E-01  4.0110663E+02
  1.1055528E-01  2.2609126E+02
  1.1105553E-01  7.7713159E+02
  1.1155578E-01  4.7382626E+02
  1.1205603E-01  4.1224637E+02
  1.1255628E-01  4.3517841E+02
  1.1305653E-01  3.1346014E+02
  1.1355678E-01  4.8112329E+02
  1.1405703E-01  3.2097687E+02
  1.1455728E-01  6.4327136E+02
  1.1505754E-01  5.2201080E+02
  1.1555778E-01  2.3274251E+02
  1.1605804E-01  2.6456400E+02
  1.1655828E-01  1.9179742E+02
  1.1705853E-01  4.6884091E+02
  1.1755878E-01  9.1413292E+01
  1.1805903E-01  1.6564076E+02
  1.1855929E-01  9.5999985E+01
  1.1905953E-01  2.1564561E+02
